filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260904123202485.csv,2026-09-04 12:32:02,-0.009,-0.0115
SaveOnEvent_ALL_20260904123428268.csv,2026-09-04 12:34:28,-0.0066,-0.0077
SaveOnEvent_ALL_20260904123521195.csv,2026-09-04 12:35:21,-0.0236,-0.0103
SaveOnEvent_ALL_20260904123854509.csv,2026-09-04 12:38:54,-inf,-0.0157
SaveOnEvent_ALL_20260904123917963.csv,2026-09-04 12:39:17,-0.0046,-0.0067
SaveOnEvent_ALL_20260904124747997.csv,2026-09-04 12:47:47,-0.0064,-0.0019
SaveOnEvent_ALL_20260904125621675.csv,2026-09-04 12:56:21,-0.01,-0.0155
SaveOnEvent_ALL_20260904130707017.csv,2026-09-04 13:07:07,-0.007,-0.0115
SaveOnEvent_ALL_20260904131604947.csv,2026-09-04 13:16:04,-0.0444,-0.0093
SaveOnEvent_ALL_20260904131756432.csv,2026-09-04 13:17:56,-0.0018,-0.0079
SaveOnEvent_ALL_20260904132443735.csv,2026-09-04 13:24:43,-0.008,-0.0095
SaveOnEvent_ALL_20260904132641922.csv,2026-09-04 13:26:41,-0.004,-0.0125
SaveOnEvent_ALL_20260904133056261.csv,2026-09-04 13:30:56,-0.0114,-0.0083
SaveOnEvent_ALL_20260904133219383.csv,2026-09-04 13:32:19,-0.0084,-0.0099
SaveOnEvent_ALL_20260904133608093.csv,2026-09-04 13:36:08,-0.0104,-0.0141
SaveOnEvent_ALL_20260904134318375.csv,2026-09-04 13:43:18,-0.0102,-0.0093
SaveOnEvent_ALL_20260904134328371.csv,2026-09-04 13:43:28,-0.0116,-0.0131
SaveOnEvent_ALL_20260904135321714.csv,2026-09-04 13:53:21,-0.0044,-0.0027
SaveOnEvent_ALL_20260904135651752.csv,2026-09-04 13:56:51,-0.0084,-0.0115
SaveOnEvent_ALL_20260904140131173.csv,2026-09-04 14:01:31,-0.0152,-0.0117
SaveOnEvent_ALL_20260904141350662.csv,2026-09-04 14:13:50,-0.017,-0.0139
SaveOnEvent_ALL_20260904141926764.csv,2026-09-04 14:19:26,-0.0098,-0.0121
SaveOnEvent_ALL_20260904142914431.csv,2026-09-04 14:29:14,-0.0062,-0.0173
SaveOnEvent_ALL_20260904143239071.csv,2026-09-04 14:32:39,-inf,-0.0219
SaveOnEvent_ALL_20260904144605589.csv,2026-09-04 14:46:05,-0.0106,-0.0113
SaveOnEvent_ALL_20260904150145660.csv,2026-09-04 15:01:45,-0.003,-0.0053
SaveOnEvent_ALL_20260904150429385.csv,2026-09-04 15:04:29,-0.0176,-0.0123
SaveOnEvent_ALL_20260904150553420.csv,2026-09-04 15:05:53,-0.0032,-0.0019
SaveOnEvent_ALL_20260904151328784.csv,2026-09-04 15:13:28,-0.0026,-0.0039
SaveOnEvent_ALL_20260904152449983.csv,2026-09-04 15:24:49,-0.0032,-0.0323
SaveOnEvent_ALL_20260904152813350.csv,2026-09-04 15:28:13,-0.0108,-0.0281
SaveOnEvent_ALL_20260904153841013.csv,2026-09-04 15:38:41,-0.0088,-0.0035
SaveOnEvent_ALL_20260904154714777.csv,2026-09-04 15:47:14,-0.0086,-0.0227
SaveOnEvent_ALL_20260904155031275.csv,2026-09-04 15:50:31,-0.0106,-0.0171
SaveOnEvent_ALL_20260904155045318.csv,2026-09-04 15:50:45,-0.0048,-0.0099
SaveOnEvent_ALL_20260904155128799.csv,2026-09-04 15:51:28,-0.0092,-0.0183
SaveOnEvent_ALL_20260904160113582.csv,2026-09-04 16:01:13,-inf,-0.0279
SaveOnEvent_ALL_20260904160305957.csv,2026-09-04 16:03:05,-0.007,-inf
SaveOnEvent_ALL_20260904161826034.csv,2026-09-04 16:18:26,-0.0028,-0.0061
SaveOnEvent_ALL_20260904162042177.csv,2026-09-04 16:20:42,-0.0044,-0.0041
SaveOnEvent_ALL_20260904162415636.csv,2026-09-04 16:24:15,-0.0168,-0.0453
SaveOnEvent_ALL_20260904162624932.csv,2026-09-04 16:26:24,-0.0072,-0.0081
SaveOnEvent_ALL_20260904165135462.csv,2026-09-04 16:51:35,-0.0102,-0.0101
SaveOnEvent_ALL_20260904165338908.csv,2026-09-04 16:53:38,-0.0018,-0.0037
SaveOnEvent_ALL_20260904165758739.csv,2026-09-04 16:57:58,-0.0022,-0.0033
SaveOnEvent_ALL_20260904165850971.csv,2026-09-04 16:58:50,-0.0024,-0.0109
SaveOnEvent_ALL_20260904170643164.csv,2026-09-04 17:06:43,-0.003,-0.0071
SaveOnEvent_ALL_20260904170704774.csv,2026-09-04 17:07:04,-0.0388,-0.0099
SaveOnEvent_ALL_20260904171855405.csv,2026-09-04 17:18:55,-0.007,-0.0015
SaveOnEvent_ALL_20260904173242857.csv,2026-09-04 17:32:42,-0.0112,-0.0023
SaveOnEvent_ALL_20260904174915248.csv,2026-09-04 17:49:15,-0.0082,-0.0127
SaveOnEvent_ALL_20260904181245270.csv,2026-09-04 18:12:45,-0.0026,-0.0037
SaveOnEvent_ALL_20260904181250281.csv,2026-09-04 18:12:50,-0.0028,-0.0265
SaveOnEvent_ALL_20260904181341387.csv,2026-09-04 18:13:41,-0.007,-0.0033
SaveOnEvent_ALL_20260904181655847.csv,2026-09-04 18:16:55,-0.002,-0.0021
SaveOnEvent_ALL_20260904182211194.csv,2026-09-04 18:22:11,-0.0018,-0.0021
SaveOnEvent_ALL_20260904182713278.csv,2026-09-04 18:27:13,-0.0026,-0.0025
SaveOnEvent_ALL_20260904183702531.csv,2026-09-04 18:37:02,-0.0064,-inf
SaveOnEvent_ALL_20260904183843148.csv,2026-09-04 18:38:43,-0.0112,-0.0023
SaveOnEvent_ALL_20260904185155814.csv,2026-09-04 18:51:55,-0.0128,-0.0199
SaveOnEvent_ALL_20260904185534412.csv,2026-09-04 18:55:34,-0.0026,-0.0025
SaveOnEvent_ALL_20260904185547692.csv,2026-09-04 18:55:47,-0.0022,-0.0023
SaveOnEvent_ALL_20260904191210568.csv,2026-09-04 19:12:10,-0.0126,-0.0167
SaveOnEvent_ALL_20260904191504561.csv,2026-09-04 19:15:04,-0.0068,-0.0153
SaveOnEvent_ALL_20260904191521938.csv,2026-09-04 19:15:21,-0.0054,-0.0067
SaveOnEvent_ALL_20260904191816071.csv,2026-09-04 19:18:16,-0.0024,-0.0039
SaveOnEvent_ALL_20260904193319147.csv,2026-09-04 19:33:19,-0.0016,-0.0117
SaveOnEvent_ALL_20260904193854665.csv,2026-09-04 19:38:54,-0.0032,-0.0149
SaveOnEvent_ALL_20260904195017865.csv,2026-09-04 19:50:17,-0.0398,-0.0085
SaveOnEvent_ALL_20260904195040953.csv,2026-09-04 19:50:40,-0.0212,-0.0031
SaveOnEvent_ALL_20260904195727003.csv,2026-09-04 19:57:27,-inf,-0.0031
SaveOnEvent_ALL_20260904200419002.csv,2026-09-04 20:04:19,-0.0376,-0.0039
SaveOnEvent_ALL_20260904200740104.csv,2026-09-04 20:07:40,-inf,-0.0137
SaveOnEvent_ALL_20260904201254399.csv,2026-09-04 20:12:54,-0.0048,-0.0051
SaveOnEvent_ALL_20260904201256362.csv,2026-09-04 20:12:56,-0.0054,-0.0055
SaveOnEvent_ALL_20260904202238863.csv,2026-09-04 20:22:38,-0.0308,-0.0131
SaveOnEvent_ALL_20260904202504692.csv,2026-09-04 20:25:04,-0.0106,-0.0113
SaveOnEvent_ALL_20260904203339407.csv,2026-09-04 20:33:39,-0.0096,-0.0087
SaveOnEvent_ALL_20260904203959491.csv,2026-09-04 20:39:59,-0.0026,-0.0097
SaveOnEvent_ALL_20260904204030960.csv,2026-09-04 20:40:30,-0.0104,-0.0125
SaveOnEvent_ALL_20260904204314815.csv,2026-09-04 20:43:14,-0.0258,-0.0143
SaveOnEvent_ALL_20260904212113013.csv,2026-09-04 21:21:13,-0.0016,-0.0143
SaveOnEvent_ALL_20260904212218120.csv,2026-09-04 21:22:18,-inf,-0.0043
SaveOnEvent_ALL_20260904212840949.csv,2026-09-04 21:28:40,-0.0066,-0.0093
SaveOnEvent_ALL_20260904213251331.csv,2026-09-04 21:32:51,-0.0018,-0.0045
SaveOnEvent_ALL_20260904213457210.csv,2026-09-04 21:34:57,-0.0016,-0.0149
SaveOnEvent_ALL_20260904214032371.csv,2026-09-04 21:40:32,-0.0036,-0.0047
SaveOnEvent_ALL_20260904214459314.csv,2026-09-04 21:44:59,-0.006,-0.0069
SaveOnEvent_ALL_20260904215014447.csv,2026-09-04 21:50:14,-0.002,-0.0133
SaveOnEvent_ALL_20260904215421413.csv,2026-09-04 21:54:21,-0.0042,-0.0133
SaveOnEvent_ALL_20260904220604960.csv,2026-09-04 22:06:04,-inf,-0.0161
SaveOnEvent_ALL_20260904220711451.csv,2026-09-04 22:07:11,-0.0032,-0.0321
