filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260908005100996.csv,2026-09-08 00:51:00,-0.0156,-0.0013
SaveOnEvent_ALL_20260908005101914.csv,2026-09-08 00:51:01,-0.0064,-0.0015
SaveOnEvent_ALL_20260908005105284.csv,2026-09-08 00:51:05,-0.0432,-0.0013
SaveOnEvent_ALL_20260908005106713.csv,2026-09-08 00:51:06,-0.0008,-0.0075
SaveOnEvent_ALL_20260908005111291.csv,2026-09-08 00:51:11,-0.0044,-0.0007
SaveOnEvent_ALL_20260908005117395.csv,2026-09-08 00:51:17,-0.0038,-0.0007
SaveOnEvent_ALL_20260908005131632.csv,2026-09-08 00:51:31,-inf,-0.0013
SaveOnEvent_ALL_20260908005134586.csv,2026-09-08 00:51:34,-0.0028,-0.0033
SaveOnEvent_ALL_20260908005135198.csv,2026-09-08 00:51:35,-0.007,-0.0073
SaveOnEvent_ALL_20260908005151841.csv,2026-09-08 00:51:51,-0.0006,-0.0033
SaveOnEvent_ALL_20260908005200379.csv,2026-09-08 00:52:00,-0.0058,-0.0009
SaveOnEvent_ALL_20260908005200891.csv,2026-09-08 00:52:00,-0.0002,-0.0125
SaveOnEvent_ALL_20260908005207643.csv,2026-09-08 00:52:07,-0.0036,-0.0039
SaveOnEvent_ALL_20260908005212518.csv,2026-09-08 00:52:12,-0.0004,-inf
